quadro,regiao,linha,coluna,valor,nota
2,Norte e Centro-Oeste,20 a 24,sabem_homens,175028,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,25 a 29,sabem_homens,142500,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,30 a 39,sabem_homens,217892,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,40 a 49,sabem_homens,137788,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,50 a 59,sabem_homens,77064,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,60 e mais e ignorada,sabem_homens,54416,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,5 e mais,sabem_mulheres,1076672,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,10 e mais,sabem_mulheres,1004872,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,15 e mais,sabem_mulheres,804384,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,5 a 6,sabem_mulheres,4560,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,7 a 12,sabem_mulheres,169404,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,13 a 19,sabem_mulheres,292600,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,20 a 24,sabem_mulheres,162944,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,25 a 29,sabem_mulheres,116280,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,30 a 39,sabem_mulheres,161664,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,40 a 49,sabem_mulheres,97932,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,50 a 59,sabem_mulheres,40356,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,60 e mais e ignorada,sabem_mulheres,30932,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,5 e mais,nao_sabem,2227636,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,10 e mais,nao_sabem,1490588,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,15 e mais,nao_sabem,1178074,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,5 a 6,nao_sabem,349904,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,7 a 12,nao_sabem,612332,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,13 a 19,nao_sabem,276944,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,20 a 24,nao_sabem,148808,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,25 a 29,nao_sabem,143944,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,30 a 39,nao_sabem,248444,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,40 a 49,nao_sabem,205276,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,50 a 59,nao_sabem,126920,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,60 e mais e ignorada,nao_sabem,115064,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,5 e mais,nao_sabem_homens,1086496,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,10 e mais,nao_sabem_homens,708548,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,15 e mais,nao_sabem_homens,545604,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,5 a 6,nao_sabem_homens,180880,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,7 a 12,nao_sabem_homens,312816,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,13 a 19,nao_sabem_homens,148884,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,20 a 24,nao_sabem_homens,73036,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,25 a 29,nao_sabem_homens,64828,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,30 a 39,nao_sabem_homens,109820,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,40 a 49,nao_sabem_homens,90516,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,50 a 59,nao_sabem_homens,55328,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,60 e mais e ignorada,nao_sabem_homens,50388,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,5 e mais,nao_sabem_mulheres,1141140,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,10 e mais,nao_sabem_mulheres,782040,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,15 e mais,nao_sabem_mulheres,632470,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,5 a 6,nao_sabem_mulheres,169024,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,7 a 12,nao_sabem_mulheres,299516,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,13 a 19,nao_sabem_mulheres,128060,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,20 a 24,nao_sabem_mulheres,75772,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,25 a 29,nao_sabem_mulheres,79116,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,30 a 39,nao_sabem_mulheres,138624,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,40 a 49,nao_sabem_mulheres,114760,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,50 a 59,nao_sabem_mulheres,71592,"Brasil menos Nordeste, Leste e Sul"
2,Norte e Centro-Oeste,60 e mais e ignorada,nao_sabem_mulheres,64676,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,TOTAIS,total,3677792,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,agricultura_pecuaria_silvicultura,total,942172,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,industrias_extrativas,total,153596,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,industrias_transformacao,total,58216,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,industrias_construcao,total,75240,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,comercio_mercadorias,total,104044,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,transportes_comunicacoes_armazenagem,total,71592,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,prestacao_servicos,total,167124,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,outras_atividades,total,141816,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,condicoes_inativas,total,1963992,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,TOTAIS,homens,1890880,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,agricultura_pecuaria_silvicultura,homens,884336,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,industrias_extrativas,homens,147136,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,industrias_transformacao,homens,49324,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,industrias_construcao,homens,74784,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,comercio_mercadorias,homens,94544,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,transportes_comunicacoes_armazenagem,homens,69996,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,prestacao_servicos,homens,75544,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,outras_atividades,homens,98192,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,condicoes_inativas,homens,397024,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,TOTAIS,mulheres,1786912,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,agricultura_pecuaria_silvicultura,mulheres,57836,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,industrias_extrativas,mulheres,6460,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,industrias_transformacao,mulheres,8892,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,industrias_construcao,mulheres,456,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,comercio_mercadorias,mulheres,9500,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,transportes_comunicacoes_armazenagem,mulheres,1596,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,prestacao_servicos,mulheres,91580,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,outras_atividades,mulheres,43624,"Brasil menos Nordeste, Leste e Sul"
3,Norte e Centro-Oeste,condicoes_inativas,mulheres,1566968,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,TOTAIS,total,3677792,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,ate_2100,total,197752,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,2101_3300,total,265544,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,3301_4500,total,288040,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,4501_6000,total,286824,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,6001_10000,total,239552,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,10001_20000,total,112708,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,20001_mais,total,48868,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_rendimento,total,2227256,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_declaracao,total,11248,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,TOTAIS,agro_homens,1031472,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,ate_2100,agro_homens,97052,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,2101_3300,agro_homens,199576,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,3301_4500,agro_homens,198056,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,4501_6000,agro_homens,141360,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,6001_10000,agro_homens,96976,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,10001_20000,agro_homens,36252,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,20001_mais,agro_homens,12996,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_rendimento,agro_homens,247076,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_declaracao,agro_homens,2128,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,TOTAIS,agro_mulheres,64296,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,ate_2100,agro_mulheres,6384,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,2101_3300,agro_mulheres,7296,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,3301_4500,agro_mulheres,4788,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,4501_6000,agro_mulheres,3268,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,6001_10000,agro_mulheres,1672,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,10001_20000,agro_mulheres,836,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,20001_mais,agro_mulheres,76,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_rendimento,agro_mulheres,39976,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_declaracao,agro_mulheres,0,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,TOTAIS,ind_homens,126996,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,ate_2100,ind_homens,5244,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,2101_3300,ind_homens,9120,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,3301_4500,ind_homens,17556,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,4501_6000,ind_homens,36024,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,6001_10000,ind_homens,34656,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,10001_20000,ind_homens,17176,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,20001_mais,ind_homens,4028,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_rendimento,ind_homens,2508,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_declaracao,ind_homens,684,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,TOTAIS,ind_mulheres,9500,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,ate_2100,ind_mulheres,3420,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,2101_3300,ind_mulheres,684,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,3301_4500,ind_mulheres,1596,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,4501_6000,ind_mulheres,2356,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,6001_10000,ind_mulheres,684,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,10001_20000,ind_mulheres,152,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,20001_mais,ind_mulheres,152,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_rendimento,ind_mulheres,152,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_declaracao,ind_mulheres,304,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,TOTAIS,outras_homens,335388,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,ate_2100,outras_homens,17632,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,2101_3300,outras_homens,25460,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,3301_4500,outras_homens,42180,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,4501_6000,outras_homens,78736,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,6001_10000,outras_homens,83828,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,10001_20000,outras_homens,49856,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,20001_mais,outras_homens,26828,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_rendimento,outras_homens,5548,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_declaracao,outras_homens,5320,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,TOTAIS,outras_mulheres,146148,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,ate_2100,outras_mulheres,62928,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,2101_3300,outras_mulheres,17784,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,3301_4500,outras_mulheres,18240,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,4501_6000,outras_mulheres,19532,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,6001_10000,outras_mulheres,15048,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,10001_20000,outras_mulheres,4864,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,20001_mais,outras_mulheres,3192,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_rendimento,outras_mulheres,2964,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_declaracao,outras_mulheres,1596,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,TOTAIS,inativas_homens,397024,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,ate_2100,inativas_homens,912,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,2101_3300,inativas_homens,3192,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,3301_4500,inativas_homens,2964,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,4501_6000,inativas_homens,3724,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,6001_10000,inativas_homens,4788,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,10001_20000,inativas_homens,2736,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,20001_mais,inativas_homens,1292,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_rendimento,inativas_homens,376808,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_declaracao,inativas_homens,608,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,TOTAIS,inativas_mulheres,1566968,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,ate_2100,inativas_mulheres,4180,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,2101_3300,inativas_mulheres,2432,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,3301_4500,inativas_mulheres,2660,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,4501_6000,inativas_mulheres,1824,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,6001_10000,inativas_mulheres,1900,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,10001_20000,inativas_mulheres,836,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,20001_mais,inativas_mulheres,304,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_rendimento,inativas_mulheres,1552224,"Brasil menos Nordeste, Leste e Sul"
4,Norte e Centro-Oeste,sem_declaracao,inativas_mulheres,608,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,TOTAIS,total,2966280,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,solteiros,total,1054196,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados,total,1656498,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_civil_religioso,total,757800,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_civil,total,276944,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_religioso,total,467248,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_sem_vinculo,total,154508,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,separados,total,74870,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,viuvos,total,177992,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,TOTAIS,agro_homens,996816,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,solteiros,agro_homens,410552,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados,agro_homens,542184,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_civil_religioso,agro_homens,220628,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_civil,agro_homens,90744,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_religioso,agro_homens,181944,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_sem_vinculo,agro_homens,48868,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,separados,agro_homens,15656,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,viuvos,agro_homens,27816,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,TOTAIS,agro_mulheres,787968,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,solteiros,agro_mulheres,203300,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados,agro_mulheres,531088,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_civil_religioso,agro_mulheres,215460,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_civil,agro_mulheres,88844,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_religioso,agro_mulheres,178828,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_sem_vinculo,agro_mulheres,47956,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,separados,agro_mulheres,14896,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,viuvos,agro_mulheres,38608,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,TOTAIS,ind_homens,126464,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,solteiros,ind_homens,60648,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados,ind_homens,60876,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_civil_religioso,ind_homens,29260,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_civil,ind_homens,10716,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_religioso,ind_homens,14592,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_sem_vinculo,ind_homens,6308,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,separados,ind_homens,2204,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,viuvos,ind_homens,2660,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,TOTAIS,ind_mulheres,76760,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,solteiros,ind_mulheres,20064,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados,ind_mulheres,48108,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_civil_religioso,ind_mulheres,22648,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_civil,ind_mulheres,8588,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_religioso,ind_mulheres,11400,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_sem_vinculo,ind_mulheres,5472,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,separados,ind_mulheres,2812,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,viuvos,ind_mulheres,5700,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,TOTAIS,outras_homens,372780,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,solteiros,outras_homens,145008,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados,outras_homens,210368,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_civil_religioso,outras_homens,120384,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_civil,outras_homens,34884,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_religioso,outras_homens,35112,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_sem_vinculo,outras_homens,19988,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,separados,outras_homens,7144,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,viuvos,outras_homens,9804,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,TOTAIS,outras_mulheres,438444,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,solteiros,outras_mulheres,159448,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados,outras_mulheres,236980,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_civil_religioso,outras_mulheres,122588,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_civil,outras_mulheres,56252,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_religioso,outras_mulheres,36708,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_sem_vinculo,outras_mulheres,21432,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,separados,outras_mulheres,19542,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,viuvos,outras_mulheres,41648,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,TOTAIS,inativas_homens,38532,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,solteiros,inativas_homens,12920,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados,inativas_homens,748,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_civil_religioso,inativas_homens,12540,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_civil,inativas_homens,-17036,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_religioso,inativas_homens,3420,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_sem_vinculo,inativas_homens,1824,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,separados,inativas_homens,1216,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,viuvos,inativas_homens,3572,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,TOTAIS,inativas_mulheres,128516,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,solteiros,inativas_mulheres,42256,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados,inativas_mulheres,26148,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_civil_religioso,inativas_mulheres,14292,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_civil,inativas_mulheres,3952,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_somente_religioso,inativas_mulheres,5244,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,casados_sem_vinculo,inativas_mulheres,2660,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,separados,inativas_mulheres,11400,"Brasil menos Nordeste, Leste e Sul"
5,Norte e Centro-Oeste,viuvos,inativas_mulheres,48184,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,TOTAIS,dom_total,982644,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_rede_geral,dom_total,80106,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_poco_nascente,dom_total,372996,"Brasil menos Nordeste, Leste e Sul"
7,Norte e Centro-Oeste,agua_outra_sem_declaracao,dom_total,529542,"Brasil menos Nordeste, Leste e Sul"
