tabela,nivel,regiao,uf60,nome,item,sexo,medida,valor,pagina,fonte,status,nota
40,uf,Leste,54,Guanabara,5 e mais,homens,,1398464,98,universo,ok,
40,uf,Leste,54,Guanabara,5 e mais,mulheres,,1499225,98,universo,ok,
40,uf,Leste,54,Guanabara,5 e mais,total,,2897689,98,universo,ok,
40,uf,Leste,54,Guanabara,nao sabem,homens,,206286,98,universo,ok,
40,uf,Leste,54,Guanabara,nao sabem,mulheres,,306421,98,universo,ok,
40,uf,Leste,54,Guanabara,nao sabem,total,,512707,98,universo,ok,
40,uf,Leste,54,Guanabara,sabem,homens,,1185887,98,universo,aritmetica,
40,uf,Leste,54,Guanabara,sabem,mulheres,,1187516,98,universo,ok,
40,uf,Leste,54,Guanabara,sabem,total,,2373403,98,universo,ok,
40,regiao,Sul,,Sul,5 e mais,homens,,10546085,98,,ok,
40,regiao,Sul,,Sul,5 e mais,mulheres,,10299818,98,,ok,
40,regiao,Sul,,Sul,5 e mais,total,,20845903,98,,ok,
40,regiao,Sul,,Sul,nao sabem,homens,,3085036,98,,ok,
40,regiao,Sul,,Sul,nao sabem,mulheres,,3716261,98,,aritmetica,
40,regiao,Sul,,Sul,nao sabem,total,,6801297,98,,aritmetica,
40,regiao,Sul,,Sul,sabem,homens,,7440936,98,,ok,
40,regiao,Sul,,Sul,sabem,mulheres,,6567631,98,,ok,
40,regiao,Sul,,Sul,sabem,total,,14008567,98,,ok,
40,uf,Sul,60,São Paulo,5 e mais,homens,,5543041,98,amostra 25%,aritmetica,
40,uf,Sul,60,São Paulo,5 e mais,mulheres,,5443974,98,amostra 25%,ok,
40,uf,Sul,60,São Paulo,5 e mais,total,,10987015,98,amostra 25%,ok,
40,uf,Sul,60,São Paulo,nao sabem,homens,,1435204,98,amostra 25%,ok,
40,uf,Sul,60,São Paulo,nao sabem,mulheres,,1872114,98,amostra 25%,ok,
40,uf,Sul,60,São Paulo,nao sabem,total,,3307318,98,amostra 25%,ok,
40,uf,Sul,60,São Paulo,sabem,homens,,4089706,98,amostra 25%,ok,
40,uf,Sul,60,São Paulo,sabem,mulheres,,3557693,98,amostra 25%,ok,
40,uf,Sul,60,São Paulo,sabem,total,,7647399,98,amostra 25%,ok,
40,uf,Sul,71,Paraná,5 e mais,homens,,1838726,98,amostra 25%,ok,
40,uf,Sul,71,Paraná,5 e mais,mulheres,,1694472,98,amostra 25%,ok,
40,uf,Sul,71,Paraná,5 e mais,total,,3533198,98,amostra 25%,ok,
40,uf,Sul,71,Paraná,nao sabem,homens,,721061,98,amostra 25%,ok,
40,uf,Sul,71,Paraná,nao sabem,mulheres,,820314,98,amostra 25%,ok,
40,uf,Sul,71,Paraná,nao sabem,total,,1541375,98,amostra 25%,ok,
40,uf,Sul,71,Paraná,sabem,homens,,1116165,98,amostra 25%,ok,
40,uf,Sul,71,Paraná,sabem,mulheres,,872888,98,amostra 25%,aritmetica,
40,uf,Sul,71,Paraná,sabem,total,,1989053,98,amostra 25%,aritmetica,
40,uf,Sul,74,Santa Catarina,5 e mais,homens,,886333,98,universo,aritmetica,
40,uf,Sul,74,Santa Catarina,5 e mais,mulheres,,863602,98,universo,ok,
40,uf,Sul,74,Santa Catarina,5 e mais,total,,1749935,98,universo,ok,
40,uf,Sul,74,Santa Catarina,nao sabem,homens,,279248,98,universo,ok,
40,uf,Sul,74,Santa Catarina,nao sabem,mulheres,,305253,98,universo,ok,
40,uf,Sul,74,Santa Catarina,nao sabem,total,,584501,98,universo,ok,
40,uf,Sul,74,Santa Catarina,sabem,homens,,606911,98,universo,ok,
40,uf,Sul,74,Santa Catarina,sabem,mulheres,,558162,98,universo,ok,
40,uf,Sul,74,Santa Catarina,sabem,total,,1165073,98,universo,ok,
40,uf,Sul,81,Rio Grande do Sul,5 e mais,homens,,2277985,98,amostra 25%,aritmetica,
40,uf,Sul,81,Rio Grande do Sul,5 e mais,mulheres,,2297770,98,amostra 25%,ok,
40,uf,Sul,81,Rio Grande do Sul,5 e mais,total,,4575755,98,amostra 25%,aritmetica,
40,uf,Sul,81,Rio Grande do Sul,nao sabem,homens,,649523,98,amostra 25%,ok,
40,uf,Sul,81,Rio Grande do Sul,nao sabem,mulheres,,718580,98,amostra 25%,ok,
40,uf,Sul,81,Rio Grande do Sul,nao sabem,total,,1368103,98,amostra 25%,ok,
40,uf,Sul,81,Rio Grande do Sul,sabem,homens,,1628154,98,amostra 25%,ok,
40,uf,Sul,81,Rio Grande do Sul,sabem,mulheres,,1578888,98,amostra 25%,aritmetica,
40,uf,Sul,81,Rio Grande do Sul,sabem,total,,3207042,98,amostra 25%,ok,
40,regiao,Centro-Oeste,,Centro-Oeste,5 e mais,homens,,1280528,98,,aritmetica,
40,regiao,Centro-Oeste,,Centro-Oeste,5 e mais,mulheres,,1169848,98,,aritmetica,
40,regiao,Centro-Oeste,,Centro-Oeste,5 e mais,total,,2450376,98,,deduzido,
40,regiao,Centro-Oeste,,Centro-Oeste,nao sabem,homens,,612019,98,,ok,
40,regiao,Centro-Oeste,,Centro-Oeste,nao sabem,mulheres,,635053,98,,ok,
40,regiao,Centro-Oeste,,Centro-Oeste,nao sabem,total,,1247072,98,,ok,
40,regiao,Centro-Oeste,,Centro-Oeste,sabem,homens,,668255,98,,ok,
40,regiao,Centro-Oeste,,Centro-Oeste,sabem,mulheres,,534663,98,,ok,
40,regiao,Centro-Oeste,,Centro-Oeste,sabem,total,,1202918,98,,aritmetica,
40,uf,Centro-Oeste,91,Mato Grosso,5 e mais,homens,,387079,98,amostra 25%,ok,
40,uf,Centro-Oeste,91,Mato Grosso,5 e mais,mulheres,,352960,98,amostra 25%,ok,
40,uf,Centro-Oeste,91,Mato Grosso,5 e mais,total,,740039,98,amostra 25%,ok,
40,uf,Centro-Oeste,91,Mato Grosso,nao sabem,homens,,162227,98,amostra 25%,ok,
40,uf,Centro-Oeste,91,Mato Grosso,nao sabem,mulheres,,166072,98,amostra 25%,ok,
40,uf,Centro-Oeste,91,Mato Grosso,nao sabem,total,,328299,98,amostra 25%,ok,
40,uf,Centro-Oeste,91,Mato Grosso,sabem,homens,,224817,98,amostra 25%,ok,
40,uf,Centro-Oeste,91,Mato Grosso,sabem,mulheres,,186838,98,amostra 25%,ok,
40,uf,Centro-Oeste,91,Mato Grosso,sabem,total,,411655,98,amostra 25%,ok,
40,uf,Centro-Oeste,94,Goiás,5 e mais,homens,,815965,98,amostra 25%,ok,
40,uf,Centro-Oeste,94,Goiás,5 e mais,mulheres,,773769,98,amostra 25%,ok,
40,uf,Centro-Oeste,94,Goiás,5 e mais,total,,1589734,98,amostra 25%,ok,
40,uf,Centro-Oeste,94,Goiás,nao sabem,homens,,425850,98,amostra 25%,ok,
40,uf,Centro-Oeste,94,Goiás,nao sabem,mulheres,,452714,98,amostra 25%,ok,
40,uf,Centro-Oeste,94,Goiás,nao sabem,total,,878564,98,amostra 25%,ok,
40,uf,Centro-Oeste,94,Goiás,sabem,homens,,390103,98,amostra 25%,ok,
40,uf,Centro-Oeste,94,Goiás,sabem,mulheres,,321043,98,amostra 25%,ok,
40,uf,Centro-Oeste,94,Goiás,sabem,total,,711146,98,amostra 25%,aritmetica,
40,uf,Centro-Oeste,97,Distrito Federal,5 e mais,homens,,77484,98,amostra 25%,ok,
40,uf,Centro-Oeste,97,Distrito Federal,5 e mais,mulheres,,43119,98,amostra 25%,ok,
40,uf,Centro-Oeste,97,Distrito Federal,5 e mais,total,,120603,98,amostra 25%,ok,
40,uf,Centro-Oeste,97,Distrito Federal,nao sabem,homens,,23942,98,amostra 25%,ok,
40,uf,Centro-Oeste,97,Distrito Federal,nao sabem,mulheres,,16267,98,amostra 25%,ok,
40,uf,Centro-Oeste,97,Distrito Federal,nao sabem,total,,40209,98,amostra 25%,ok,
40,uf,Centro-Oeste,97,Distrito Federal,sabem,homens,,53335,98,amostra 25%,ok,
40,uf,Centro-Oeste,97,Distrito Federal,sabem,mulheres,,26782,98,amostra 25%,aritmetica,
40,uf,Centro-Oeste,97,Distrito Federal,sabem,total,,80117,98,amostra 25%,ok,
7,brasil,,,Brasil,rural,,domicilios,7147697,128,,ok,
7,brasil,,,Brasil,rural,,pessoas,38628462,128,,aritmetica,
7,brasil,,,Brasil,total,,domicilios,13497823,128,,aritmetica,
7,brasil,,,Brasil,total,,pessoas,69222849,128,,ok,
7,brasil,,,Brasil,urbana,,domicilios,6350126,128,,ok,
7,brasil,,,Brasil,urbana,,pessoas,30594387,128,,deduzido,
7,regiao,Norte,,Norte,rural,,domicilios,281671,128,,ok,
7,regiao,Norte,,Norte,rural,,pessoas,1608377,128,,aritmetica,
7,regiao,Norte,,Norte,total,,domicilios,446251,128,,ok,
7,regiao,Norte,,Norte,total,,pessoas,2552101,128,,ok,
7,regiao,Norte,,Norte,urbana,,domicilios,164580,128,,ok,
7,regiao,Norte,,Norte,urbana,,pessoas,943724,128,,ok,
7,uf,Norte,0,Rondônia,rural,,domicilios,10565,128,universo,aritmetica,
7,uf,Norte,0,Rondônia,rural,,pessoas,41210,128,universo,aritmetica,
7,uf,Norte,0,Rondônia,total,,domicilios,16726,128,universo,ok,
7,uf,Norte,0,Rondônia,total,,pessoas,71372,128,universo,ok,
7,uf,Norte,0,Rondônia,urbana,,domicilios,6161,128,universo,ok,
7,uf,Norte,0,Rondônia,urbana,,pessoas,30162,128,universo,ok,
7,uf,Norte,1,Acre,rural,,domicilios,23293,128,universo,ok,
7,uf,Norte,1,Acre,rural,,pessoas,132771,128,universo,deduzido,
7,uf,Norte,1,Acre,total,,domicilios,29118,128,universo,aritmetica,
7,uf,Norte,1,Acre,total,,pessoas,165756,128,universo,ok,
7,uf,Norte,1,Acre,urbana,,domicilios,5825,128,universo,ok,
7,uf,Norte,1,Acre,urbana,,pessoas,32985,128,universo,aritmetica,
7,uf,Norte,2,Amazonas,rural,,domicilios,82417,128,universo,ok,
7,uf,Norte,2,Amazonas,rural,,pessoas,472804,128,universo,aritmetica,
7,uf,Norte,2,Amazonas,total,,domicilios,122704,128,universo,ok,
7,uf,Norte,2,Amazonas,total,,pessoas,702028,128,universo,ok,
7,uf,Norte,2,Amazonas,urbana,,domicilios,40287,128,universo,ok,
7,uf,Norte,2,Amazonas,urbana,,pessoas,229224,128,universo,ok,
7,uf,Norte,3,Roraima,rural,,domicilios,2549,128,universo,ok,
7,uf,Norte,3,Roraima,rural,,pessoas,16253,128,universo,aritmetica,
7,uf,Norte,3,Roraima,total,,domicilios,4775,128,universo,ok,
7,uf,Norte,3,Roraima,total,,pessoas,28200,128,universo,ok,
7,uf,Norte,3,Roraima,urbana,,domicilios,2226,128,universo,ok,
7,uf,Norte,3,Roraima,urbana,,pessoas,11947,128,universo,aritmetica,
7,uf,Norte,4,Pará,rural,,domicilios,157215,128,universo,ok,
7,uf,Norte,4,Pará,rural,,pessoas,912979,128,universo,aritmetica,
7,uf,Norte,4,Pará,total,,domicilios,261544,128,universo,ok,
7,uf,Norte,4,Pará,total,,pessoas,1517722,128,universo,ok,
7,uf,Norte,4,Pará,urbana,,domicilios,104329,128,universo,ok,
7,uf,Norte,4,Pará,urbana,,pessoas,604743,128,universo,ok,
7,uf,Norte,6,Amapá,rural,,domicilios,5632,128,universo,ok,
7,uf,Norte,6,Amapá,rural,,pessoas,32360,128,universo,aritmetica,
7,uf,Norte,6,Amapá,total,,domicilios,11384,128,universo,ok,
7,uf,Norte,6,Amapá,total,,pessoas,67023,128,universo,ok,
7,uf,Norte,6,Amapá,urbana,,domicilios,5752,128,universo,ok,
7,uf,Norte,6,Amapá,urbana,,pessoas,34663,128,universo,ok,
7,regiao,Nordeste,,Nordeste,rural,,domicilios,1933456,128,,ok,
7,regiao,Nordeste,,Nordeste,rural,,pessoas,10267898,128,,aritmetica,
7,regiao,Nordeste,,Nordeste,total,,domicilios,2948060,128,,aritmetica,
7,regiao,Nordeste,,Nordeste,total,,pessoas,15394032,128,,ok,
7,regiao,Nordeste,,Nordeste,urbana,,domicilios,1014604,128,,aritmetica,
7,regiao,Nordeste,,Nordeste,urbana,,pessoas,5126134,128,,aritmetica,
7,uf,Nordeste,10,Maranhão,rural,,domicilios,391465,128,universo,ok,
7,uf,Nordeste,10,Maranhão,rural,,pessoas,2002933,128,universo,aritmetica,
7,uf,Nordeste,10,Maranhão,total,,domicilios,470968,128,universo,ok,
7,uf,Nordeste,10,Maranhão,total,,pessoas,2434004,128,universo,ok,
7,uf,Nordeste,10,Maranhão,urbana,,domicilios,79503,128,universo,ok,
7,uf,Nordeste,10,Maranhão,urbana,,pessoas,431071,128,universo,ok,
7,uf,Nordeste,12,Piauí,rural,,domicilios,168502,128,universo,ok,
7,uf,Nordeste,12,Piauí,rural,,pessoas,951564,128,universo,aritmetica,
7,uf,Nordeste,12,Piauí,total,,domicilios,219026,128,universo,ok,
7,uf,Nordeste,12,Piauí,total,,pessoas,1230308,128,universo,ok,
7,uf,Nordeste,12,Piauí,urbana,,domicilios,50524,128,universo,ok,
7,uf,Nordeste,12,Piauí,urbana,,pessoas,278744,128,universo,ok,
7,uf,Nordeste,14,Ceará,rural,,domicilios,396827,128,amostra 25%,ok,
7,uf,Nordeste,14,Ceará,rural,,pessoas,2196315,128,amostra 25%,aritmetica,
7,uf,Nordeste,14,Ceará,total,,domicilios,603390,128,amostra 25%,ok,
7,uf,Nordeste,14,Ceará,total,,pessoas,3282755,128,amostra 25%,ok,
7,uf,Nordeste,14,Ceará,urbana,,domicilios,206563,128,amostra 25%,ok,
7,uf,Nordeste,14,Ceará,urbana,,pessoas,1086440,128,amostra 25%,ok,
7,uf,Nordeste,17,Rio Grande do Norte,rural,,domicilios,134134,128,amostra 25%,ok,
7,uf,Nordeste,17,Rio Grande do Norte,rural,,pessoas,716665,128,amostra 25%,aritmetica,
7,uf,Nordeste,17,Rio Grande do Norte,total,,domicilios,216309,128,amostra 25%,ok,
7,uf,Nordeste,17,Rio Grande do Norte,total,,pessoas,1137971,128,amostra 25%,ok,
7,uf,Nordeste,17,Rio Grande do Norte,urbana,,domicilios,82175,128,amostra 25%,ok,
7,uf,Nordeste,17,Rio Grande do Norte,urbana,,pessoas,421306,128,amostra 25%,ok,
7,uf,Nordeste,19,Paraíba,rural,,domicilios,237684,128,amostra 25%,aritmetica,
7,uf,Nordeste,19,Paraíba,rural,,pessoas,1301917,128,amostra 25%,aritmetica,
7,uf,Nordeste,19,Paraíba,total,,domicilios,375284,128,amostra 25%,ok,
7,uf,Nordeste,19,Paraíba,total,,pessoas,1992339,128,amostra 25%,ok,
7,uf,Nordeste,19,Paraíba,urbana,,domicilios,137600,128,amostra 25%,ok,
7,uf,Nordeste,19,Paraíba,urbana,,pessoas,690422,128,amostra 25%,ok,
7,uf,Nordeste,21,Pernambuco,rural,,domicilios,437838,128,amostra 25%,aritmetica,
7,uf,Nordeste,21,Pernambuco,rural,,pessoas,2262746,128,amostra 25%,aritmetica,
7,uf,Nordeste,21,Pernambuco,total,,domicilios,807894,128,amostra 25%,aritmetica,
7,uf,Nordeste,21,Pernambuco,total,,pessoas,4062995,128,amostra 25%,ok,
7,uf,Nordeste,21,Pernambuco,urbana,,domicilios,370056,128,amostra 25%,ok,
7,uf,Nordeste,21,Pernambuco,urbana,,pessoas,1800249,128,amostra 25%,ok,
7,uf,Nordeste,25,Alagoas,rural,,domicilios,167006,128,amostra 25%,ok,
7,uf,Nordeste,25,Alagoas,rural,,pessoas,835758,128,amostra 25%,deduzido,
7,uf,Nordeste,25,Alagoas,total,,domicilios,254909,128,amostra 25%,ok,
7,uf,Nordeste,25,Alagoas,total,,pessoas,1252331,128,amostra 25%,ok,
7,uf,Nordeste,25,Alagoas,urbana,,domicilios,87903,128,amostra 25%,ok,
7,uf,Nordeste,25,Alagoas,urbana,,pessoas,416573,128,amostra 25%,ok,
7,uf,Nordeste,24,Fernando de Noronha,rural,,domicilios,0,128,amostra 25%,zero,
7,uf,Nordeste,24,Fernando de Noronha,rural,,pessoas,0,128,amostra 25%,zero,
7,uf,Nordeste,24,Fernando de Noronha,total,,domicilios,280,128,amostra 25%,ok,
7,uf,Nordeste,24,Fernando de Noronha,total,,pessoas,1329,128,amostra 25%,ok,
7,uf,Nordeste,24,Fernando de Noronha,urbana,,domicilios,280,128,amostra 25%,ok,
7,uf,Nordeste,24,Fernando de Noronha,urbana,,pessoas,1329,128,amostra 25%,ok,
7,regiao,Leste,,Leste,rural,,domicilios,2329297,128,,ok,
7,regiao,Leste,,Leste,rural,,pessoas,12699830,128,,aritmetica,
7,regiao,Leste,,Leste,total,,domicilios,4706125,128,,aritmetica,
7,regiao,Leste,,Leste,total,,pessoas,24211988,128,,aritmetica,
7,regiao,Leste,,Leste,urbana,,domicilios,2376828,128,,ok,
7,regiao,Leste,,Leste,urbana,,pessoas,11512158,128,,ok,
7,uf,Leste,30,Sergipe,rural,,domicilios,93139,128,amostra 25%,ok,
7,uf,Leste,30,Sergipe,rural,,pessoas,462631,128,amostra 25%,aritmetica,
7,uf,Leste,30,Sergipe,total,,domicilios,155912,128,amostra 25%,ok,
7,uf,Leste,30,Sergipe,total,,pessoas,749362,128,amostra 25%,ok,
7,uf,Leste,30,Sergipe,urbana,,domicilios,62773,128,amostra 25%,ok,
7,uf,Leste,30,Sergipe,urbana,,pessoas,286731,128,amostra 25%,ok,
7,uf,Leste,31,Bahia,rural,,domicilios,724786,128,amostra 25%,ok,
7,uf,Leste,31,Bahia,rural,,pessoas,3882858,128,amostra 25%,aritmetica,
7,uf,Leste,31,Bahia,total,,domicilios,1129150,128,amostra 25%,aritmetica,
7,uf,Leste,31,Bahia,total,,pessoas,5880494,128,amostra 25%,ok,
7,uf,Leste,31,Bahia,urbana,,domicilios,404364,128,amostra 25%,ok,
7,uf,Leste,31,Bahia,urbana,,pessoas,1997636,128,amostra 25%,ok,
7,uf,Leste,40,Minas Gerais,rural,,domicilios,1059662,128,amostra 25%,ok,
7,uf,Leste,40,Minas Gerais,rural,,pessoas,5814585,128,amostra 25%,aritmetica,
7,uf,Leste,40,Minas Gerais,total,,domicilios,1787888,128,amostra 25%,deduzido,
7,uf,Leste,40,Minas Gerais,total,,pessoas,9561487,128,amostra 25%,ok,
7,uf,Leste,40,Minas Gerais,urbana,,domicilios,728226,128,amostra 25%,ok,
7,uf,Leste,40,Minas Gerais,urbana,,pessoas,3746902,128,amostra 25%,ok,
7,uf,Leste,50,Serra dos Aimorés,rural,,domicilios,61211,128,amostra 25%,aritmetica,
7,uf,Leste,50,Serra dos Aimorés,rural,,pessoas,348382,128,amostra 25%,aritmetica,
7,uf,Leste,50,Serra dos Aimorés,total,,domicilios,68082,128,amostra 25%,aritmetica,
7,uf,Leste,50,Serra dos Aimorés,total,,pessoas,381164,128,amostra 25%,ok,
7,uf,Leste,50,Serra dos Aimorés,urbana,,domicilios,6871,128,amostra 25%,ok,
7,uf,Leste,50,Serra dos Aimorés,urbana,,pessoas,32782,128,amostra 25%,ok,
7,uf,Leste,51,Espírito Santo,rural,,domicilios,137217,128,universo,ok,
7,uf,Leste,51,Espírito Santo,rural,,pessoas,804968,128,universo,aritmetica,
7,uf,Leste,51,Espírito Santo,total,,domicilios,205707,128,universo,ok,
7,uf,Leste,51,Espírito Santo,total,,pessoas,1165201,128,universo,ok,
7,uf,Leste,51,Espírito Santo,urbana,,domicilios,68490,128,universo,ok,
7,uf,Leste,51,Espírito Santo,urbana,,pessoas,360233,128,universo,ok,
7,uf,Leste,52,Rio de Janeiro,rural,,domicilios,238581,128,amostra 25%,ok,
7,uf,Leste,52,Rio de Janeiro,rural,,pessoas,1309581,128,amostra 25%,aritmetica,
7,uf,Leste,52,Rio de Janeiro,total,,domicilios,651168,128,amostra 25%,ok,
7,uf,Leste,52,Rio de Janeiro,total,,pessoas,3336493,128,amostra 25%,ok,
7,uf,Leste,52,Rio de Janeiro,urbana,,domicilios,412587,128,amostra 25%,aritmetica,
7,uf,Leste,52,Rio de Janeiro,urbana,,pessoas,2026912,128,amostra 25%,ok,
7,uf,Leste,54,Guanabara,rural,,domicilios,14701,128,universo,ok,
7,uf,Leste,54,Guanabara,rural,,pessoas,76825,128,universo,aritmetica,
7,uf,Leste,54,Guanabara,total,,domicilios,708218,128,universo,ok,
7,uf,Leste,54,Guanabara,total,,pessoas,3137787,128,universo,ok,
7,uf,Leste,54,Guanabara,urbana,,domicilios,693517,128,universo,ok,
7,uf,Leste,54,Guanabara,urbana,,pessoas,3060962,128,universo,ok,
7,regiao,Sul,,Sul,rural,,domicilios,2250150,128,,ok,
7,regiao,Sul,,Sul,rural,,pessoas,12125934,128,,aritmetica,
7,regiao,Sul,,Sul,total,,domicilios,4860488,128,,aritmetica,
7,regiao,Sul,,Sul,total,,pessoas,24189674,128,,ok,
7,regiao,Sul,,Sul,urbana,,domicilios,2610338,128,,ok,
7,regiao,Sul,,Sul,urbana,,pessoas,12063740,128,,ok,
7,uf,Sul,60,São Paulo,rural,,domicilios,927487,128,amostra 25%,ok,
7,uf,Sul,60,São Paulo,rural,,pessoas,4756002,128,amostra 25%,aritmetica,
7,uf,Sul,60,São Paulo,total,,domicilios,2653189,128,amostra 25%,aritmetica,
7,uf,Sul,60,São Paulo,total,,pessoas,12595771,128,amostra 25%,ok,
7,uf,Sul,60,São Paulo,urbana,,domicilios,1725702,128,amostra 25%,ok,
7,uf,Sul,60,São Paulo,urbana,,pessoas,7839769,128,amostra 25%,aritmetica,
7,uf,Sul,71,Paraná,rural,,domicilios,546856,128,amostra 25%,ok,
7,uf,Sul,71,Paraná,rural,,pessoas,2945361,128,amostra 25%,aritmetica,
7,uf,Sul,71,Paraná,total,,domicilios,807971,128,amostra 25%,ok,
7,uf,Sul,71,Paraná,total,,pessoas,4205126,128,amostra 25%,ok,
7,uf,Sul,71,Paraná,urbana,,domicilios,261115,128,amostra 25%,ok,
7,uf,Sul,71,Paraná,urbana,,pessoas,1259765,128,amostra 25%,ok,
7,uf,Sul,74,Santa Catarina,rural,,domicilios,250009,128,universo,ok,
7,uf,Sul,74,Santa Catarina,rural,,pessoas,1449339,128,universo,aritmetica,
7,uf,Sul,74,Santa Catarina,total,,domicilios,379133,128,universo,ok,
7,uf,Sul,74,Santa Catarina,total,,pessoas,2108997,128,universo,ok,
7,uf,Sul,74,Santa Catarina,urbana,,domicilios,129124,128,universo,ok,
7,uf,Sul,74,Santa Catarina,urbana,,pessoas,659658,128,universo,ok,
7,uf,Sul,81,Rio Grande do Sul,rural,,domicilios,525798,128,amostra 25%,ok,
7,uf,Sul,81,Rio Grande do Sul,rural,,pessoas,2975232,128,amostra 25%,aritmetica,
7,uf,Sul,81,Rio Grande do Sul,total,,domicilios,1020195,128,amostra 25%,aritmetica,
7,uf,Sul,81,Rio Grande do Sul,total,,pessoas,5279780,128,amostra 25%,ok,
7,uf,Sul,81,Rio Grande do Sul,urbana,,domicilios,494397,128,amostra 25%,ok,
7,uf,Sul,81,Rio Grande do Sul,urbana,,pessoas,2304548,128,amostra 25%,ok,
7,regiao,Centro-Oeste,,Centro-Oeste,rural,,domicilios,353123,128,,ok,
7,regiao,Centro-Oeste,,Centro-Oeste,rural,,pessoas,1926423,128,,aritmetica,
7,regiao,Centro-Oeste,,Centro-Oeste,total,,domicilios,536899,128,,ok,
7,regiao,Centro-Oeste,,Centro-Oeste,total,,pessoas,2875054,128,,ok,
7,regiao,Centro-Oeste,,Centro-Oeste,urbana,,domicilios,183776,128,,ok,
7,regiao,Centro-Oeste,,Centro-Oeste,urbana,,pessoas,948631,128,,ok,
7,uf,Centro-Oeste,91,Mato Grosso,rural,,domicilios,101838,128,amostra 25%,aritmetica,
7,uf,Centro-Oeste,91,Mato Grosso,rural,,pessoas,543096,128,amostra 25%,aritmetica,
7,uf,Centro-Oeste,91,Mato Grosso,total,,domicilios,164154,128,amostra 25%,ok,
7,uf,Centro-Oeste,91,Mato Grosso,total,,pessoas,877017,128,amostra 25%,ok,
7,uf,Centro-Oeste,91,Mato Grosso,urbana,,domicilios,62316,128,amostra 25%,ok,
7,uf,Centro-Oeste,91,Mato Grosso,urbana,,pessoas,333921,128,amostra 25%,ok,
7,uf,Centro-Oeste,94,Goiás,rural,,domicilios,241087,128,amostra 25%,ok,
7,uf,Centro-Oeste,94,Goiás,rural,,pessoas,1334591,128,amostra 25%,aritmetica,
7,uf,Centro-Oeste,94,Goiás,total,,domicilios,348534,128,amostra 25%,ok,
7,uf,Centro-Oeste,94,Goiás,total,,pessoas,1894049,128,amostra 25%,ok,
7,uf,Centro-Oeste,94,Goiás,urbana,,domicilios,107447,128,amostra 25%,ok,
7,uf,Centro-Oeste,94,Goiás,urbana,,pessoas,559458,128,amostra 25%,aritmetica,
7,uf,Centro-Oeste,97,Distrito Federal,rural,,domicilios,10198,128,amostra 25%,ok,
7,uf,Centro-Oeste,97,Distrito Federal,rural,,pessoas,48736,128,amostra 25%,aritmetica,
7,uf,Centro-Oeste,97,Distrito Federal,total,,domicilios,24211,128,amostra 25%,aritmetica,
7,uf,Centro-Oeste,97,Distrito Federal,total,,pessoas,103988,128,amostra 25%,ok,
7,uf,Centro-Oeste,97,Distrito Federal,urbana,,domicilios,14013,128,amostra 25%,ok,
7,uf,Centro-Oeste,97,Distrito Federal,urbana,,pessoas,55252,128,amostra 25%,ok,
