uf60,code_muni_1960,name_muni_1960,code_district_1960,name_district_1960,name_bairro_1960,tipo,zona_cod,zona,pagina,fonte
1,245,Uaupés Mo A Ao Ao Ao,01,Uaupés Mo A Ao Ao Ao,,distrito,024,Zona do Rio Negro,5,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,245,Uaupés Mo A Ao Ao Ao,03,Iauaretê,,distrito,024,Zona do Rio Negro,5,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,245,Uaupés Mo A Ao Ao Ao,05,Içana,,distrito,024,Zona do Rio Negro,5,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,250,Anori,01,Anori,,distrito,025,Zona do Solimoes-Tefé,5,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,250,Anori,03,Anama,,distrito,025,Zona do Solimoes-Tefé,5,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,251,Coari,01,Coari,,distrito,025,Zona do Solimoes-Tefé,5,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,253,Japurá,01,Japurá,,distrito,025,Zona do Solimoes-Tefé,5,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,254,Manacapuru,01,Manacapuru,,distrito,025,Zona do Solimoes-Tefé,5,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,254,Manacapuru,03,Beruri,,distrito,025,Zona do Solimoes-Tefé,5,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,254,Manacapuru,05,Caspiranga,,distrito,025,Zona do Solimoes-Tefé,5,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,254,Manacapuru,07,Vila Rica EAN,,distrito,025,Zona do Solimoes-Tefé,5,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,255,Maraã 44H,01,Maraã 44H,,distrito,025,Zona do Solimoes-Tefé,5,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,256,"Tefs ""Oab",03,Alvaraães,,distrito,025,Zona do Solimoes-Tefé,5,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,260,Boca Do Acre,03,Floriano Peixoto,,distrito,026,Zona do Rio Purus,5,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,260,Boca Do Acre,08,Bôca do Acre,,distrito,026,Zona do Rio Purus,5,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,261,Canutama,01,Canutama,,distrito,026,Zona do Rio Purus,6,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,262,Lábrea,03,Fortaleza do Lituxi,,distrito,026,Zona do Rio Purus,6,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,263,Pauini,01,Pauini,,distrito,026,Zona do Rio Purus,6,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,264,Padbadás A Are Aataia Alan Lia Ea A,01,Padbadás A Are Aataia Alan Lia Ea A,,distrito,026,Zona do Rio Purus,6,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,270,Carauari,01,Carauari,,distrito,027,Zona do Rio PTS,6,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,271,Eirunepé,06,Eirunepé LARA CA a a a a a a a a a a a a,,distrito,027,Zona do Rio PTS,6,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,273,Ipixuna Lan,01,Ipixuna Lan,,distrito,027,Zona do Rio PTS,6,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,280,Atalaia Do Norte,01,Atalaia Do Norte,,distrito,028,Zona do Solimões-Javari,6,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,281,Benjamin Constant,01,Benjamin Constant,,distrito,028,Zona do Solimões-Javari,6,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,282,Fonte Boa,01,Fonte Boa,,distrito,028,Zona do Solimões-Javari,6,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,283,Jutaí,01,Jutaí,,distrito,028,Zona do Solimões-Javari,6,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,284,Santo Antônio Do Içá,01,Santo Antônio Do Içá,,distrito,028,Zona do Solimões-Javari,6,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,284,Santo Antônio Do Içá,03,Tonantins,,distrito,028,Zona do Solimões-Javari,6,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,285,São Paulo De Olivença,01,São Paulo De Olivença,,distrito,028,Zona do Solimões-Javari,7,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,285,São Paulo De Olivença,03,Amataurá,,distrito,028,Zona do Solimões-Javari,7,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
1,285,São Paulo De Olivença,05,Santa Rita do Weil,,distrito,028,Zona do Solimões-Javari,7,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
2,210,Barreirinha,01,Barreirinha,,distrito,21,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,211,Itacoatiara,01,Itacoatiara,,distrito,21,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,212,Itapiranga,01,Itapiranga,,distrito,21,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,213,Maués,01,Maués,,distrito,21,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,214,Nhamundá,01,Nhamundá,,distrito,21,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,215,Nova Olinda do Norte,01,Nova Olinda do Norte,,distrito,21,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,216,Parintins,01,Parintins,,distrito,21,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,217,Silves,01,Silves,,distrito,21,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,218,Urucará,01,Urucará,,distrito,21,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,219,Urucurituba,01,Urucurituba,,distrito,21,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,230,Autazes,01,Autazes,,distrito,23,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,231,Borba,01,Borba,,distrito,23,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,232,Humaitá,01,Humaitá,,distrito,23,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,233,Manicoré,01,Manicoré,,distrito,23,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,234,Novo Aripuanã,01,Novo Aripuanã,,distrito,23,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,240,Airão,01,Airão,,distrito,24,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,241,Barcelos,01,Barcelos,,distrito,24,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,242,Careiro,01,Careiro,,distrito,24,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,243,Ilha Grande,01,Ilha Grande,,distrito,24,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,244,Manaus,01,Manaus,,distrito,24,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,245,Uaupés,01,Uaupés,,distrito,24,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,250,Anori,01,Anori,,distrito,25,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,251,Coari,01,Coari,,distrito,25,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,252,Codajás,01,Codajás,,distrito,25,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,253,Japurá,01,Japurá,,distrito,25,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,254,Manacapuru,01,Manacapuru,,distrito,25,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,255,Maraã,01,Maraã,,distrito,25,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,256,Tefé,01,Tefé,,distrito,25,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,260,Boca do Acre,01,Boca do Acre,,distrito,26,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,261,Canutama,01,Canutama,,distrito,26,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,262,Lábrea,01,Lábrea,,distrito,26,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,263,Pauini,01,Pauini,,distrito,26,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,264,Tapauá,01,Tapauá,,distrito,26,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,270,Carauari,01,Carauari,,distrito,27,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,271,Eirunepé,01,Eirunepé,,distrito,27,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,272,Envira,01,Envira,,distrito,27,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,273,Ipixuna,01,Ipixuna,,distrito,27,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,274,Juruá,01,Juruá,,distrito,27,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,280,Atalaia do Norte,01,Atalaia do Norte,,distrito,28,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,281,Benjamin Constant,01,Benjamin Constant,,distrito,28,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,282,Fonte Boa,01,Fonte Boa,,distrito,28,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,283,Jutaí,01,Jutaí,,distrito,28,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,284,Santo Antônio do Içá,01,Santo Antônio do Içá,,distrito,28,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
2,285,São Paulo de Olivença,01,São Paulo de Olivença,,distrito,28,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
3,310,Boa Vista,01,Boa Vista,,distrito,031,Zona do Alto Rio Brenco,8,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
3,310,Boa Vista,03,Conceição do Mo,,distrito,031,Zona do Alto Rio Brenco,8,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
3,310,Boa Vista,05,Depósito,,distrito,031,Zona do Alto Rio Brenco,8,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
3,310,Boa Vista,07,Uraricoera,,distrito,031,Zona do Alto Rio Brenco,8,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
3,320,Caracaraí,01,Caracaraí,,distrito,32,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
4,410,Curuçá,01,Curuçá,,distrito,717,Zona de Tomazina,243,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,410,Curuçá,03,Lauro Sodro,,distrito,,Zona do Salgado,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,410,Curuçá,05,Mura já,,distrito,,Zona do Salgado,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,410,Curuçá,07,Ponta de Ramos,,distrito,,Zona do Salgado,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,410,Curuçá,09,Torroa Mlta,,distrito,,Zona do Salgado,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,411,Maracanã,01,Maracanã,,distrito,,Zona do Salgado,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,411,Maracanã,03,Bon Espctança esnerccareqscvas,,distrito,,Zona do Salgado,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,411,Maracanã,05,Santarém nôvo,,distrito,,Zona do Salgado,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,411,Maracanã,07,São Roborto,,distrito,,Zona do Salgado,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,412,Marapanim,01,Marapanim,,distrito,41,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
4,412,Marapanim,03,Cuinaruna,,distrito,,Zona do Salgado,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,412,Marapanim,05,Marudá,,distrito,,Zona do Salgado,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,412,Marapanim,07,Matapiguara,,distrito,,Zona do Salgado,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,412,Marapanim,09,Mau,,distrito,,Zona do Salgado,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,413,Salinópolis,01,Salinópolis,,distrito,41,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
4,413,Salinópolis,05,São João de Pirabas,,distrito,,Zona do Salgado,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,414,São Caetano de Odivelas,01,São Caetano de Odivelas,,distrito,,Zona do Salgado,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,414,São Caetano de Odivelas,05,São João da Fonta,,distrito,,Zona do Salgado,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,415,Vigia,01,Vigia,,distrito,,Zona do Salgado,11,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,415,Vigia,03,Colares,,distrito,,Zona do Salgado,11,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,415,Vigia,05,Pôrto Salvo,,distrito,,Zona do Salgado,11,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,415,Vigia,07,Santo Antônio do Tava,,distrito,,Zona do Salgado,11,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,420,Viseu,01,Viseu,,distrito,,Zona do Gurupi,14,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,420,Viseu,05,Fernandes Belo,,distrito,,Zona do Gurupi,14,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,420,Viseu,07,São Jost do Gurupi,,distrito,,Zona do Gurupi,14,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,420,Viseu,09,São Jose do Piriá,,distrito,,Zona do Gurupi,14,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,430,Afuá,01,Afuá,,distrito,032,Zona de Catrimani RBG,9,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,430,Afuá,03,vila Baturite,,distrito,032,Zona de Catrimani RBG,9,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,431,Anajás,01,Anajás,,distrito,032,Zona de Catrimani RBG,9,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,431,Anajás,03,"Antônio, Lemos",,distrito,032,Zona de Catrimani RBG,9,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,431,Anajás,05,Curuma,,distrito,032,Zona de Catrimani RBG,9,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,431,Anajás,07,São Miguel dos MACNCOS,,distrito,032,Zona de Catrimani RBG,9,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,432,Breves,01,Breves,,distrito,43,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
4,433,Cachoeira do Arari,01,Cachoeira do Arari,,distrito,032,Zona de Catrimani RBG,9,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,433,Cachoeira do Arari,34,Chaves,,distrito,032,Zona de Catrimani RBG,9,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,434,Chaves,01,Chaves,,distrito,43,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
4,435,Curralinho,01,Curralinho,,distrito,032,Zona de Catrimani RBG,9,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,435,Curralinho,03,Piriá,,distrito,032,Zona de Catrimani RBG,9,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,436,Gurupá,01,Gurupá,,distrito,032,Zona de Catrimani RBG,9,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,436,Gurupá,03,Carrozodo,,distrito,032,Zona de Catrimani RBG,9,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,436,Gurupá,05,Itatupã ease,,distrito,032,Zona de Catrimani RBG,9,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,437,Muaná,01,Muaná,,distrito,032,Zona de Catrimani RBG,9,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,437,Muaná,03,São Francisco da Joríroco,,distrito,032,Zona de Catrimani RBG,9,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,438,Ponta de Pedras,01,Ponta de Pedras,,distrito,032,Zona de Catrimani RBG,9,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,438,Ponta de Pedras,03,santa Cruz,,distrito,032,Zona de Catrimani RBG,9,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,439,São Sebastião da Boa Vista,01,São Sebastião da Boa Vista,,distrito,43,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
4,440,Soure,01,Soure,,distrito,032,Zona de Catrimani RBG,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,440,Soure,03,Condeixa,,distrito,032,Zona de Catrimani RBG,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,440,Soure,05,Jouncs,,distrito,032,Zona de Catrimani RBG,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,440,Soure,07,Salvaterra SN,,distrito,032,Zona de Catrimani RBG,10,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,450,Itupiranga,01,Itupiranga,,distrito,201,Zona do Sortão do Coste,65,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,450,Itupiranga,02,Sorra Grendo,,distrito,201,Zona do Sortão do Coste,65,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,450,Itupiranga,03,Jnoundá,,distrito,,Zona de Itacaiunas,15,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,450,Itupiranga,05,Diamante,,distrito,201,Zona do Sortão do Coste,65,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,450,Itupiranga,07,Podra de Fumo,,distrito,201,Zona do Sortão do Coste,65,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,450,Itupiranga,09,São Boa Vontura,,distrito,201,Zona do Sortão do Coste,65,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,451,Marabá,01,Marabá,,distrito,,Zona de Curitiba,241,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,451,Marabá,03,Santa Isabol do Araguaia,,distrito,,Zona de Itacaiunas,15,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,451,Marabá,05,São João do Araguajo,,distrito,,Zona de Itacaiunas,15,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,460,Conceição do Araguaia,01,Conceição do Araguaia,,distrito,,Zona do Planalto,16,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,460,Conceição do Araguaia,03,Santa Mario das Barrciras,,distrito,,Zona do Planalto,16,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,470,Altamira,01,Altamira,,distrito,,Zona do Rio Xingu,15,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,470,Altamira,03,Papagaios Novos,,distrito,714,Zona dos Campos Gerais,242,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,480,Alenquer,01,Alenquer,,distrito,48,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
4,481,Almeirim,01,Almeirim,,distrito,,Zona do Baixo AMAZONAS,14,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,482,Faro,01,Faro,,distrito,,Zona do Baixo AMAZONAS,14,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,482,Faro,03,Terra Santa OEA,,distrito,,Zona do Baixo AMAZONAS,14,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,483,Juruti,01,Juruti,,distrito,48,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
4,484,Monte Alegre,01,Monte Alegre,,distrito,,Zona do Baixo AMAZONAS,14,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,485,Óbidos,01,Óbidos,,distrito,,Zona do Baixo AMAZONAS,15,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,486,Oriximiná,01,Oriximiná,,distrito,719,Zona do Alto Ivaí,244,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,486,Oriximiná,03,Barreiro,,distrito,719,Zona do Alto Ivaí,244,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,486,Oriximiná,05,Lajeado Bonito,,distrito,719,Zona do Alto Ivaí,244,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,486,Oriximiná,07,Monjolinho,,distrito,719,Zona do Alto Ivaí,244,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,486,Oriximiná,09,Natingui,,distrito,719,Zona do Alto Ivaí,244,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,487,Porto de Moz,01,Porto de Moz,,distrito,,Zona do Baixo AMAZONAS,15,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,487,Porto de Moz,05,Voiros,,distrito,,Zona do Baixo AMAZONAS,15,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,487,Porto de Moz,07,Vilarinho do Monte,,distrito,,Zona do Baixo AMAZONAS,15,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,488,Prainha,01,Prainha,,distrito,,Zona do Baixo AMAZONAS,15,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,488,Prainha,03,Pacoval,,distrito,,Zona do Baixo AMAZONAS,15,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,488,Prainha,05,Guamirim,,distrito,,Zona de Irati,245,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,488,Prainha,07,Itapará,,distrito,,Zona de Irati,245,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,489,Santarém,01,Santarém,,distrito,48,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
4,489,Santarém,03,Altor do Chão,,distrito,,Zona do Baixo AMAZONAS,15,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,489,Santarém,05,Avoiro,,distrito,,Zona do Baixo AMAZONAS,15,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,489,Santarém,07,Beltorra,,distrito,,Zona do Baixo AMAZONAS,15,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,489,Santarém,09,Boim,,distrito,,Zona do Baixo AMAZONAS,15,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,489,Santarém,11,Curuai,,distrito,,Zona do Baixo AMAZONAS,15,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,510,Itaituba,01,Itaituba,,distrito,,Zona do Tapajós,16,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,510,Itaituba,53,Brusília Lugul,,distrito,,Zona do Tapajós,16,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,520,Baião,01,Baião,,distrito,052,Zona Tocantina,13,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,520,Baião,03,Joana Pofce,,distrito,052,Zona Tocantina,13,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,521,Cametá,01,Cametá,,distrito,052,Zona Tocantina,13,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,521,Cametá,03,Carapojo Ocgbgninsgaicandççtoo Itagng,,distrito,052,Zona Tocantina,13,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
4,521,Cametá,05,"Curuçamboabo ""anaspas ira DIC ONG",,distrito,052,Zona Tocantina,13,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
