dataset,coluna,tipo_atual,tipo_alvo,n,nonnum,frac,lz,mn,mx
2022_tracts_obitos,V01297,int32,int32,445572,0,0,0,0,4
2022_tracts_obitos,V01298,int32,int32,439292,0,0,0,0,5
2022_tracts_obitos,V01299,int32,int32,379399,0,0,0,0,8
2022_tracts_obitos,V01300,int32,int32,283574,0,0,0,0,13
2022_tracts_obitos,V01301,int32,int32,442579,0,0,0,0,5
2022_tracts_obitos,V01302,int32,int32,408904,0,0,0,0,7
2022_tracts_obitos,V01303,int32,int32,310110,0,0,0,0,11
2022_tracts_obitos,V01304,int32,int32,257827,0,0,0,0,13
2022_tracts_obitos,V01305,int32,int32,444105,0,0,0,0,5
2022_tracts_obitos,V01306,int32,int32,435478,0,0,0,0,5
2022_tracts_obitos,V01307,int32,int32,349910,0,0,0,0,10
2022_tracts_obitos,V01308,int32,int32,264340,0,0,0,0,14
2022_tracts_obitos,V01309,int32,int32,444859,0,0,0,0,5
2022_tracts_obitos,V01310,int32,int32,423966,0,0,0,0,6
2022_tracts_obitos,V01311,int32,int32,366965,0,0,0,0,7
2022_tracts_obitos,V01312,int32,int32,285688,0,0,0,0,12
2022_tracts_obitos,V01313,int32,int32,445905,0,0,0,0,4
2022_tracts_obitos,V01314,int32,int32,441716,0,0,0,0,4
2022_tracts_obitos,V01315,int32,int32,393789,0,0,0,0,10
2022_tracts_obitos,V01316,int32,int32,289443,0,0,0,0,10
2022_tracts_pessoas,code_region,int32,int32,458772,0,0,0,1,5
2022_tracts_pessoas,name_region,string,string,458772,458772,0,0,,
2022_tracts_pessoas,code_state,int32,int32,458772,0,0,0,11,53
2022_tracts_pessoas,name_state,string,string,458772,458772,0,0,,
2022_tracts_pessoas,code_intermediate,int32,int32,458772,0,0,0,1101,5301
2022_tracts_pessoas,name_intermediate,string,string,458772,458772,0,0,,
2022_tracts_pessoas,code_immediate,int32,int32,458772,0,0,0,110001,530001
2022_tracts_pessoas,name_immediate,string,string,458772,458772,0,0,,
2022_tracts_pessoas,code_urban_concentration,int32,int32,255506,0,0,0,1100122,5300108
2022_tracts_pessoas,name_urban_concentration,string,string,255506,255506,0,0,,
2022_tracts_pessoas,code_muni,int32,int32,458772,0,0,0,1100015,5300108
2022_tracts_pessoas,name_muni,string,string,458772,458772,0,0,,
2022_tracts_pessoas,code_district,int32,int32,458772,0,0,0,110001505,530010805
2022_tracts_pessoas,name_district,string,string,458772,458772,0,0,,
2022_tracts_pessoas,code_subdistrict,double,double,458772,0,0,0,11000150500,53001080544
2022_tracts_pessoas,name_subdistrict,string,string,69735,69735,0,0,,
2022_tracts_pessoas,code_neighborhood,double,double,165353,0,0,0,1100015001,5218300013
2022_tracts_pessoas,name_neighborhood,string,string,165353,165256,0,0,1,34
2022_tracts_pessoas,code_nucleo_urbano,double,double,12146,0,0,0,1100015001,5300108039
2022_tracts_pessoas,name_nucleo_urbano,string,string,12146,12142,0,0,1,3
2022_tracts_pessoas,code_favela,double,double,33262,0,0,0,11000490002,53001080096
2022_tracts_pessoas,name_favela,string,string,33262,33262,0,7,,
2022_tracts_pessoas,code_aglomerado,double,double,30616,0,0,0,110001500003,530010800331
2022_tracts_pessoas,name_aglomerado,string,string,30616,30616,0,0,,
2022_tracts_pessoas,code_tract,double,double,458772,0,0,0,110001505000002,530010805440143
2022_tracts_pessoas,code_situacao,int32,int32,458772,0,0,0,1,8
2022_tracts_pessoas,situacao,string,string,458772,458772,0,0,,
2022_tracts_pessoas,code_type,int32,int32,458772,0,0,0,0,9
2022_tracts_pessoas,area_km2,double,double,458772,0,458772,0,0.0001503,19333.1754678
2022_tracts_pessoas,CD_SETOR,double,double,458772,0,0,0,110001505000002,530010805440143
2022_tracts_pessoas,CD_SIT,int32,int32,458772,0,0,0,1,8
2022_tracts_pessoas,CD_TIPO,int32,int32,458772,0,0,0,0,9
2022_tracts_pessoas,CD_REGIAO,int32,int32,458772,0,0,0,1,5
2022_tracts_pessoas,NM_REGIAO,string,string,458772,458772,0,0,,
2022_tracts_pessoas,CD_UF,int32,int32,458772,0,0,0,11,53
2022_tracts_pessoas,NM_UF,string,string,458772,458772,0,0,,
2022_tracts_pessoas,CD_MUN,int32,int32,458772,0,0,0,1100015,5300108
2022_tracts_pessoas,NM_MUN,string,string,458772,458772,0,0,,
2022_tracts_pessoas,CD_DIST,int32,int32,458772,0,0,0,110001505,530010805
2022_tracts_pessoas,NM_DIST,string,string,458772,458772,0,0,,
2022_tracts_pessoas,CD_SUBDIST,double,double,458772,0,0,0,11000150500,53001080544
2022_tracts_pessoas,NM_SUBDIST,string,string,69735,69735,0,0,,
2022_tracts_pessoas,CD_BAIRRO,double,double,165353,0,0,0,1100015001,5218300013
2022_tracts_pessoas,NM_BAIRRO,string,string,165353,165256,0,0,1,34
2022_tracts_pessoas,CD_NU,double,double,12146,0,0,0,1100015001,5300108039
2022_tracts_pessoas,NM_NU,string,string,12146,12142,0,0,1,3
2022_tracts_pessoas,CD_FCU,double,double,33262,0,0,0,11000490002,53001080096
2022_tracts_pessoas,NM_FCU,string,string,33262,33262,0,7,,
2022_tracts_pessoas,CD_AGLOM,double,double,30616,0,0,0,110001500003,530010800331
2022_tracts_pessoas,NM_AGLOM,string,string,30616,30616,0,0,,
2022_tracts_pessoas,CD_RGINT,int32,int32,458772,0,0,0,1101,5301
2022_tracts_pessoas,NM_RGINT,string,string,458772,458772,0,0,,
2022_tracts_pessoas,CD_RGI,int32,int32,458772,0,0,0,110001,530001
2022_tracts_pessoas,NM_RGI,string,string,458772,458772,0,0,,
2022_tracts_pessoas,CD_CONCURB,int32,int32,255506,0,0,0,1100122,5300108
2022_tracts_pessoas,NM_CONCURB,string,string,255506,255506,0,0,,
2022_tracts_pessoas,alfabetizacao_V00644,int32,int32,438716,0,0,0,0,800
2022_tracts_pessoas,alfabetizacao_V00645,int32,int32,438387,0,0,0,0,754
2022_tracts_pessoas,alfabetizacao_V00646,int32,int32,438162,0,0,0,0,955
2022_tracts_pessoas,alfabetizacao_V00647,int32,int32,438405,0,0,0,0,824
2022_tracts_pessoas,alfabetizacao_V00648,int32,int32,439251,0,0,0,0,923
2022_tracts_pessoas,alfabetizacao_V00649,int32,int32,439555,0,0,0,0,548
2022_tracts_pessoas,alfabetizacao_V00650,int32,int32,437878,0,0,0,0,475
2022_tracts_pessoas,alfabetizacao_V00651,int32,int32,437445,0,0,0,0,286
2022_tracts_pessoas,alfabetizacao_V00652,int32,int32,436271,0,0,0,0,257
2022_tracts_pessoas,alfabetizacao_V00653,int32,int32,432884,0,0,0,0,309
2022_tracts_pessoas,alfabetizacao_V00654,int32,int32,425859,0,0,0,0,134
2022_tracts_pessoas,alfabetizacao_V00655,int32,int32,428125,0,0,0,0,206
2022_tracts_pessoas,alfabetizacao_V00656,int32,int32,390095,0,0,0,0,209
2022_tracts_pessoas,alfabetizacao_V00657,int32,int32,408445,0,0,0,0,242
2022_tracts_pessoas,alfabetizacao_V00658,int32,int32,314815,0,0,0,0,97
2022_tracts_pessoas,alfabetizacao_V00659,int32,int32,422946,0,0,0,0,42
2022_tracts_pessoas,alfabetizacao_V00660,int32,int32,406202,0,0,0,0,784
2022_tracts_pessoas,alfabetizacao_V00661,int32,int32,433786,0,0,0,0,249
2022_tracts_pessoas,alfabetizacao_V00662,int32,int32,407572,0,0,0,0,494
2022_tracts_pessoas,alfabetizacao_V00663,int32,int32,324566,0,0,0,0,179
2022_tracts_pessoas,alfabetizacao_V00664,int32,int32,419046,0,0,0,0,27
2022_tracts_pessoas,alfabetizacao_V00665,int32,int32,408513,0,0,0,0,381
2022_tracts_pessoas,alfabetizacao_V00666,int32,int32,430221,0,0,0,0,235
2022_tracts_pessoas,alfabetizacao_V00667,int32,int32,405025,0,0,0,0,568
2022_tracts_pessoas,alfabetizacao_V00668,int32,int32,324367,0,0,0,0,146
2022_tracts_pessoas,alfabetizacao_V00669,int32,int32,417682,0,0,0,0,52
2022_tracts_pessoas,alfabetizacao_V00670,int32,int32,409609,0,0,0,0,564
2022_tracts_pessoas,alfabetizacao_V00671,int32,int32,428385,0,0,0,0,170
2022_tracts_pessoas,alfabetizacao_V00672,int32,int32,405032,0,0,0,0,508
2022_tracts_pessoas,alfabetizacao_V00673,int32,int32,321279,0,0,0,0,187
2022_tracts_pessoas,alfabetizacao_V00674,int32,int32,415603,0,0,0,0,53
2022_tracts_pessoas,alfabetizacao_V00675,int32,int32,410329,0,0,0,0,533
2022_tracts_pessoas,alfabetizacao_V00676,int32,int32,427942,0,0,0,0,150
2022_tracts_pessoas,alfabetizacao_V00677,int32,int32,408029,0,0,0,0,359
2022_tracts_pessoas,alfabetizacao_V00678,int32,int32,323446,0,0,0,0,110
2022_tracts_pessoas,alfabetizacao_V00679,int32,int32,412766,0,0,0,0,49
2022_tracts_pessoas,alfabetizacao_V00680,int32,int32,412497,0,0,0,0,860
2022_tracts_pessoas,alfabetizacao_V00681,int32,int32,426926,0,0,0,0,130
2022_tracts_pessoas,alfabetizacao_V00682,int32,int32,409512,0,0,0,0,355
2022_tracts_pessoas,alfabetizacao_V00683,int32,int32,323418,0,0,0,0,141
2022_tracts_pessoas,alfabetizacao_V00684,int32,int32,411652,0,0,0,0,51
2022_tracts_pessoas,alfabetizacao_V00685,int32,int32,413155,0,0,0,0,470
2022_tracts_pessoas,alfabetizacao_V00686,int32,int32,426487,0,0,0,0,109
2022_tracts_pessoas,alfabetizacao_V00687,int32,int32,403981,0,0,0,0,202
2022_tracts_pessoas,alfabetizacao_V00688,int32,int32,313355,0,0,0,0,82
2022_tracts_pessoas,alfabetizacao_V00689,int32,int32,416209,0,0,0,0,36
2022_tracts_pessoas,alfabetizacao_V00690,int32,int32,406974,0,0,0,0,457
2022_tracts_pessoas,alfabetizacao_V00691,int32,int32,428007,0,0,0,0,98
2022_tracts_pessoas,alfabetizacao_V00692,int32,int32,402068,0,0,0,0,177
2022_tracts_pessoas,alfabetizacao_V00693,int32,int32,306868,0,0,0,0,119
2022_tracts_pessoas,alfabetizacao_V00694,int32,int32,418508,0,0,0,0,58
2022_tracts_pessoas,alfabetizacao_V00695,int32,int32,403109,0,0,0,0,178
2022_tracts_pessoas,alfabetizacao_V00696,int32,int32,429131,0,0,0,0,59
2022_tracts_pessoas,alfabetizacao_V00697,int32,int32,397903,0,0,0,0,157
2022_tracts_pessoas,alfabetizacao_V00698,int32,int32,298874,0,0,0,0,117
2022_tracts_pessoas,alfabetizacao_V00699,int32,int32,419784,0,0,0,0,70
2022_tracts_pessoas,alfabetizacao_V00700,int32,int32,397306,0,0,0,0,125
2022_tracts_pessoas,alfabetizacao_V00701,int32,int32,430320,0,0,0,0,50
2022_tracts_pessoas,alfabetizacao_V00702,int32,int32,388352,0,0,0,0,278
2022_tracts_pessoas,alfabetizacao_V00703,int32,int32,291315,0,0,0,0,75
2022_tracts_pessoas,alfabetizacao_V00704,int32,int32,421120,0,0,0,0,60
2022_tracts_pessoas,alfabetizacao_V00705,int32,int32,387359,0,0,0,0,96
2022_tracts_pessoas,alfabetizacao_V00706,int32,int32,432201,0,0,0,0,50
2022_tracts_pessoas,alfabetizacao_V00707,int32,int32,373660,0,0,0,0,114
2022_tracts_pessoas,alfabetizacao_V00708,int32,int32,284299,0,0,0,0,46
2022_tracts_pessoas,alfabetizacao_V00709,int32,int32,422147,0,0,0,0,36
2022_tracts_pessoas,alfabetizacao_V00710,int32,int32,369461,0,0,0,0,82
2022_tracts_pessoas,alfabetizacao_V00711,int32,int32,434933,0,0,0,0,45
2022_tracts_pessoas,alfabetizacao_V00712,int32,int32,385838,0,0,0,0,191
2022_tracts_pessoas,alfabetizacao_V00713,int32,int32,292357,0,0,0,0,99
2022_tracts_pessoas,alfabetizacao_V00714,int32,int32,416693,0,0,0,0,57
2022_tracts_pessoas,alfabetizacao_V00715,int32,int32,375872,0,0,0,0,108
2022_tracts_pessoas,alfabetizacao_V00716,int32,int32,433010,0,0,0,0,45
2022_tracts_pessoas,alfabetizacao_V00717,int32,int32,339318,0,0,0,0,194
2022_tracts_pessoas,alfabetizacao_V00718,int32,int32,300318,0,0,0,0,23
2022_tracts_pessoas,alfabetizacao_V00719,int32,int32,427395,0,0,0,0,49
2022_tracts_pessoas,alfabetizacao_V00720,int32,int32,313171,0,0,0,0,76
2022_tracts_pessoas,alfabetizacao_V00721,int32,int32,440399,0,0,0,0,70
2022_tracts_pessoas,alfabetizacao_V00722,int32,int32,423447,0,0,0,0,432
2022_tracts_pessoas,alfabetizacao_V00723,int32,int32,423782,0,0,0,0,617
2022_tracts_pessoas,alfabetizacao_V00724,int32,int32,422983,0,0,0,0,954
2022_tracts_pessoas,alfabetizacao_V00725,int32,int32,423497,0,0,0,0,823
2022_tracts_pessoas,alfabetizacao_V00726,int32,int32,426138,0,0,0,0,638
2022_tracts_pessoas,alfabetizacao_V00727,int32,int32,427181,0,0,0,0,546
2022_tracts_pessoas,alfabetizacao_V00728,int32,int32,423878,0,0,0,0,393
2022_tracts_pessoas,alfabetizacao_V00729,int32,int32,422167,0,0,0,0,283
2022_tracts_pessoas,alfabetizacao_V00730,int32,int32,418625,0,0,0,0,257
2022_tracts_pessoas,alfabetizacao_V00731,int32,int32,410262,0,0,0,0,224
2022_tracts_pessoas,alfabetizacao_V00732,int32,int32,393902,0,0,0,0,115
2022_tracts_pessoas,alfabetizacao_V00733,int32,int32,400685,0,0,0,0,100
2022_tracts_pessoas,alfabetizacao_V00734,int32,int32,320562,0,0,0,0,48
2022_tracts_pessoas,alfabetizacao_V00735,int32,int32,420898,0,0,0,0,424
2022_tracts_pessoas,alfabetizacao_V00736,int32,int32,421775,0,0,0,0,402
2022_tracts_pessoas,alfabetizacao_V00737,int32,int32,422451,0,0,0,0,410
2022_tracts_pessoas,alfabetizacao_V00738,int32,int32,423589,0,0,0,0,365
2022_tracts_pessoas,alfabetizacao_V00739,int32,int32,425491,0,0,0,0,479
2022_tracts_pessoas,alfabetizacao_V00740,int32,int32,425817,0,0,0,0,244
2022_tracts_pessoas,alfabetizacao_V00741,int32,int32,422718,0,0,0,0,228
2022_tracts_pessoas,alfabetizacao_V00742,int32,int32,421359,0,0,0,0,127
2022_tracts_pessoas,alfabetizacao_V00743,int32,int32,419166,0,0,0,0,139
2022_tracts_pessoas,alfabetizacao_V00744,int32,int32,411817,0,0,0,0,94
2022_tracts_pessoas,alfabetizacao_V00745,int32,int32,398161,0,0,0,0,81
2022_tracts_pessoas,alfabetizacao_V00746,int32,int32,405056,0,0,0,0,110
2022_tracts_pessoas,alfabetizacao_V00747,int32,int32,353670,0,0,0,0,161
2022_tracts_pessoas,alfabetizacao_V00748,int32,int32,438333,0,0,0,0,800
2022_tracts_pessoas,alfabetizacao_V00749,int32,int32,437886,0,0,0,0,754
2022_tracts_pessoas,alfabetizacao_V00750,int32,int32,437618,0,0,0,0,942
2022_tracts_pessoas,alfabetizacao_V00751,int32,int32,437701,0,0,0,0,806
2022_tracts_pessoas,alfabetizacao_V00752,int32,int32,438240,0,0,0,0,920
2022_tracts_pessoas,alfabetizacao_V00753,int32,int32,437811,0,0,0,0,548
2022_tracts_pessoas,alfabetizacao_V00754,int32,int32,435060,0,0,0,0,475
2022_tracts_pessoas,alfabetizacao_V00755,int32,int32,433451,0,0,0,0,267
2022_tracts_pessoas,alfabetizacao_V00756,int32,int32,431003,0,0,0,0,241
2022_tracts_pessoas,alfabetizacao_V00757,int32,int32,425031,0,0,0,0,300
2022_tracts_pessoas,alfabetizacao_V00758,int32,int32,413060,0,0,0,0,131
2022_tracts_pessoas,alfabetizacao_V00759,int32,int32,412893,0,0,0,0,202
2022_tracts_pessoas,alfabetizacao_V00760,int32,int32,355068,0,0,0,0,207
2022_tracts_pessoas,alfabetizacao_V00761,int32,int32,407789,0,0,0,0,242
2022_tracts_pessoas,alfabetizacao_V00762,int32,int32,313976,0,0,0,0,97
2022_tracts_pessoas,alfabetizacao_V00763,int32,int32,423147,0,0,0,0,41
2022_tracts_pessoas,alfabetizacao_V00764,int32,int32,405697,0,0,0,0,784
2022_tracts_pessoas,alfabetizacao_V00765,int32,int32,433787,0,0,0,0,229
2022_tracts_pessoas,alfabetizacao_V00766,int32,int32,406705,0,0,0,0,494
2022_tracts_pessoas,alfabetizacao_V00767,int32,int32,323693,0,0,0,0,169
2022_tracts_pessoas,alfabetizacao_V00768,int32,int32,419243,0,0,0,0,27
2022_tracts_pessoas,alfabetizacao_V00769,int32,int32,407931,0,0,0,0,375
2022_tracts_pessoas,alfabetizacao_V00770,int32,int32,430270,0,0,0,0,229
2022_tracts_pessoas,alfabetizacao_V00771,int32,int32,404036,0,0,0,0,567
2022_tracts_pessoas,alfabetizacao_V00772,int32,int32,323437,0,0,0,0,143
2022_tracts_pessoas,alfabetizacao_V00773,int32,int32,417923,0,0,0,0,52
2022_tracts_pessoas,alfabetizacao_V00774,int32,int32,408890,0,0,0,0,558
2022_tracts_pessoas,alfabetizacao_V00775,int32,int32,428533,0,0,0,0,158
2022_tracts_pessoas,alfabetizacao_V00776,int32,int32,403530,0,0,0,0,507
2022_tracts_pessoas,alfabetizacao_V00777,int32,int32,319866,0,0,0,0,187
2022_tracts_pessoas,alfabetizacao_V00778,int32,int32,415907,0,0,0,0,53
2022_tracts_pessoas,alfabetizacao_V00779,int32,int32,409326,0,0,0,0,533
2022_tracts_pessoas,alfabetizacao_V00780,int32,int32,428262,0,0,0,0,125
2022_tracts_pessoas,alfabetizacao_V00781,int32,int32,405805,0,0,0,0,357
2022_tracts_pessoas,alfabetizacao_V00782,int32,int32,321186,0,0,0,0,110
2022_tracts_pessoas,alfabetizacao_V00783,int32,int32,413213,0,0,0,0,49
2022_tracts_pessoas,alfabetizacao_V00784,int32,int32,411017,0,0,0,0,857
2022_tracts_pessoas,alfabetizacao_V00785,int32,int32,427526,0,0,0,0,112
2022_tracts_pessoas,alfabetizacao_V00786,int32,int32,405830,0,0,0,0,355
2022_tracts_pessoas,alfabetizacao_V00787,int32,int32,319958,0,0,0,0,132
2022_tracts_pessoas,alfabetizacao_V00788,int32,int32,412317,0,0,0,0,48
2022_tracts_pessoas,alfabetizacao_V00789,int32,int32,410085,0,0,0,0,468
2022_tracts_pessoas,alfabetizacao_V00790,int32,int32,427543,0,0,0,0,87
2022_tracts_pessoas,alfabetizacao_V00791,int32,int32,399120,0,0,0,0,201
2022_tracts_pessoas,alfabetizacao_V00792,int32,int32,308688,0,0,0,0,80
2022_tracts_pessoas,alfabetizacao_V00793,int32,int32,417035,0,0,0,0,36
2022_tracts_pessoas,alfabetizacao_V00794,int32,int32,402021,0,0,0,0,457
2022_tracts_pessoas,alfabetizacao_V00795,int32,int32,429512,0,0,0,0,70
2022_tracts_pessoas,alfabetizacao_V00796,int32,int32,395743,0,0,0,0,176
2022_tracts_pessoas,alfabetizacao_V00797,int32,int32,301283,0,0,0,0,115
2022_tracts_pessoas,alfabetizacao_V00798,int32,int32,419465,0,0,0,0,58
2022_tracts_pessoas,alfabetizacao_V00799,int32,int32,395755,0,0,0,0,166
2022_tracts_pessoas,alfabetizacao_V00800,int32,int32,431272,0,0,0,0,54
2022_tracts_pessoas,alfabetizacao_V00801,int32,int32,389580,0,0,0,0,157
2022_tracts_pessoas,alfabetizacao_V00802,int32,int32,293095,0,0,0,0,113
2022_tracts_pessoas,alfabetizacao_V00803,int32,int32,420924,0,0,0,0,70
2022_tracts_pessoas,alfabetizacao_V00804,int32,int32,387222,0,0,0,0,121
2022_tracts_pessoas,alfabetizacao_V00805,int32,int32,433037,0,0,0,0,40
2022_tracts_pessoas,alfabetizacao_V00806,int32,int32,378741,0,0,0,0,274
2022_tracts_pessoas,alfabetizacao_V00807,int32,int32,287768,0,0,0,0,72
2022_tracts_pessoas,alfabetizacao_V00808,int32,int32,422232,0,0,0,0,58
2022_tracts_pessoas,alfabetizacao_V00809,int32,int32,372661,0,0,0,0,93
2022_tracts_pessoas,alfabetizacao_V00810,int32,int32,435172,0,0,0,0,36
2022_tracts_pessoas,alfabetizacao_V00811,int32,int32,363881,0,0,0,0,114
2022_tracts_pessoas,alfabetizacao_V00812,int32,int32,287881,0,0,0,0,43
2022_tracts_pessoas,alfabetizacao_V00813,int32,int32,423210,0,0,0,0,36
2022_tracts_pessoas,alfabetizacao_V00814,int32,int32,348110,0,0,0,0,82
2022_tracts_pessoas,alfabetizacao_V00815,int32,int32,438233,0,0,0,0,33
2022_tracts_pessoas,alfabetizacao_V00816,int32,int32,369647,0,0,0,0,190
2022_tracts_pessoas,alfabetizacao_V00817,int32,int32,292104,0,0,0,0,71
2022_tracts_pessoas,alfabetizacao_V00818,int32,int32,418509,0,0,0,0,56
2022_tracts_pessoas,alfabetizacao_V00819,int32,int32,347759,0,0,0,0,108
2022_tracts_pessoas,alfabetizacao_V00820,int32,int32,437514,0,0,0,0,31
2022_tracts_pessoas,alfabetizacao_V00821,int32,int32,328432,0,0,0,0,193
2022_tracts_pessoas,alfabetizacao_V00822,int32,int32,335529,0,0,0,0,21
2022_tracts_pessoas,alfabetizacao_V00823,int32,int32,428801,0,0,0,0,39
2022_tracts_pessoas,alfabetizacao_V00824,int32,int32,287527,0,0,0,0,71
2022_tracts_pessoas,alfabetizacao_V00825,int32,int32,444613,0,0,0,0,15
2022_tracts_pessoas,alfabetizacao_V00826,int32,int32,422787,0,0,0,0,417
2022_tracts_pessoas,alfabetizacao_V00827,int32,int32,422893,0,0,0,0,603
2022_tracts_pessoas,alfabetizacao_V00828,int32,int32,421847,0,0,0,0,942
2022_tracts_pessoas,alfabetizacao_V00829,int32,int32,421801,0,0,0,0,805
2022_tracts_pessoas,alfabetizacao_V00830,int32,int32,423699,0,0,0,0,634
2022_tracts_pessoas,alfabetizacao_V00831,int32,int32,423036,0,0,0,0,546
2022_tracts_pessoas,alfabetizacao_V00832,int32,int32,416955,0,0,0,0,375
2022_tracts_pessoas,alfabetizacao_V00833,int32,int32,413198,0,0,0,0,267
2022_tracts_pessoas,alfabetizacao_V00834,int32,int32,406604,0,0,0,0,241
2022_tracts_pessoas,alfabetizacao_V00835,int32,int32,394114,0,0,0,0,216
2022_tracts_pessoas,alfabetizacao_V00836,int32,int32,372673,0,0,0,0,103
2022_tracts_pessoas,alfabetizacao_V00837,int32,int32,374490,0,0,0,0,100
2022_tracts_pessoas,alfabetizacao_V00838,int32,int32,294529,0,0,0,0,48
2022_tracts_pessoas,alfabetizacao_V00839,int32,int32,420548,0,0,0,0,424
2022_tracts_pessoas,alfabetizacao_V00840,int32,int32,421391,0,0,0,0,402
2022_tracts_pessoas,alfabetizacao_V00841,int32,int32,422003,0,0,0,0,409
2022_tracts_pessoas,alfabetizacao_V00842,int32,int32,422974,0,0,0,0,365
2022_tracts_pessoas,alfabetizacao_V00843,int32,int32,424522,0,0,0,0,476
2022_tracts_pessoas,alfabetizacao_V00844,int32,int32,423550,0,0,0,0,243
2022_tracts_pessoas,alfabetizacao_V00845,int32,int32,419001,0,0,0,0,228
2022_tracts_pessoas,alfabetizacao_V00846,int32,int32,415422,0,0,0,0,126
2022_tracts_pessoas,alfabetizacao_V00847,int32,int32,410667,0,0,0,0,133
2022_tracts_pessoas,alfabetizacao_V00848,int32,int32,399230,0,0,0,0,93
2022_tracts_pessoas,alfabetizacao_V00849,int32,int32,379444,0,0,0,0,74
2022_tracts_pessoas,alfabetizacao_V00850,int32,int32,380633,0,0,0,0,102
2022_tracts_pessoas,alfabetizacao_V00851,int32,int32,323183,0,0,0,0,159
2022_tracts_pessoas,alfabetizacao_V00852,int32,int32,447859,0,0,0,0,1661
2022_tracts_pessoas,alfabetizacao_V00853,int32,int32,286465,0,0,0,0,351
2022_tracts_pessoas,alfabetizacao_V00854,int32,int32,449429,0,0,0,0,2320
2022_tracts_pessoas,alfabetizacao_V00855,int32,int32,358174,0,0,0,0,344
2022_tracts_pessoas,alfabetizacao_V00856,int32,int32,441289,0,0,0,0,476
2022_tracts_pessoas,alfabetizacao_V00857,int32,int32,382196,0,0,0,0,183
2022_tracts_pessoas,alfabetizacao_V00858,int32,int32,443653,0,0,0,0,1661
2022_tracts_pessoas,alfabetizacao_V00859,int32,int32,301375,0,0,0,0,209
2022_tracts_pessoas,alfabetizacao_V00860,int32,int32,447644,0,0,0,0,2283
2022_tracts_pessoas,alfabetizacao_V00861,int32,int32,329769,0,0,0,0,243
2022_tracts_pessoas,alfabetizacao_V00862,int32,int32,431583,0,0,0,0,360
2022_tracts_pessoas,alfabetizacao_V00863,int32,int32,338326,0,0,0,0,97
2022_tracts_pessoas,alfabetizacao_V00864,int32,int32,443108,0,0,0,0,762
2022_tracts_pessoas,alfabetizacao_V00865,int32,int32,325090,0,0,0,0,142
2022_tracts_pessoas,alfabetizacao_V00866,int32,int32,447003,0,0,0,0,1202
2022_tracts_pessoas,alfabetizacao_V00867,int32,int32,318826,0,0,0,0,255
2022_tracts_pessoas,alfabetizacao_V00868,int32,int32,431106,0,0,0,0,274
2022_tracts_pessoas,alfabetizacao_V00869,int32,int32,354049,0,0,0,0,105
2022_tracts_pessoas,alfabetizacao_V00870,int32,int32,435033,0,0,0,0,1002
2022_tracts_pessoas,alfabetizacao_V00871,int32,int32,329674,0,0,0,0,66
2022_tracts_pessoas,alfabetizacao_V00872,int32,int32,380786,0,0,0,0,350
2022_tracts_pessoas,alfabetizacao_V00873,int32,int32,393316,0,0,0,0,37
2022_tracts_pessoas,alfabetizacao_V00874,int32,int32,395227,0,0,0,0,75
